date	commit	sha256	path
1998-12-21	0a510aae277585b6be6df2b1cedef4e2c09c1547	bc5c225b0de88b5c38a42e8be50cf0af55cc03b967a76dc742f5a571eb983c27	doc/kcontrol/kcmsyssound/en/logotp3.gif
1998-12-21	0a510aae277585b6be6df2b1cedef4e2c09c1547	bc5c225b0de88b5c38a42e8be50cf0af55cc03b967a76dc742f5a571eb983c27	doc/kcontrol/kcmsyssound/logotp3.gif
1998-12-21	0a510aae277585b6be6df2b1cedef4e2c09c1547	bc5c225b0de88b5c38a42e8be50cf0af55cc03b967a76dc742f5a571eb983c27	doc/kcontrol/kcmsyssound/no/logotp3.gif
1999-08-01	79cc6ee45834093f0b42c6a73abe969dcf479fa4	bc5c225b0de88b5c38a42e8be50cf0af55cc03b967a76dc742f5a571eb983c27	doc/kcontrol/kcmthememgr/logotp3.gif
1998-12-10	2448cba7b716ce57a024f40d0ee25965f4fa2058	bc5c225b0de88b5c38a42e8be50cf0af55cc03b967a76dc742f5a571eb983c27	doc/kcontrol/keys/logotp3.gif
1998-12-19	f999e1831d84e1f0be36ceb35252124a435f6a09	87d3a371592153202e69cebbbcafdcf38501817e9d503b72fc45798aa0cd7312	doc/kcontrol/kfm/logotp3.gif
1998-06-20	69974008c54e0d2c77cd9bb523945c0dbca3d05d	87d3a371592153202e69cebbbcafdcf38501817e9d503b72fc45798aa0cd7312	doc/kcontrol/kpanel/logotp3.gif
1999-08-01	765f8ab3cd9ec1c8bceca3cb1ba8e4ae59cd116d	bc5c225b0de88b5c38a42e8be50cf0af55cc03b967a76dc742f5a571eb983c27	doc/kcontrol/kthememgr/logotp3.gif
1998-01-17	40e3c8e1f6b075226baf91bbed974b84e18d822e	87d3a371592153202e69cebbbcafdcf38501817e9d503b72fc45798aa0cd7312	doc/kcontrol/kwm/logotp3.gif
1998-01-18	6ca5d9f0f3e0d3f278e8fa1b102254264cf8a78d	87d3a371592153202e69cebbbcafdcf38501817e9d503b72fc45798aa0cd7312	doc/kcontrol/locale/logotp3.gif
1998-03-01	b51c839bdc3e3f9fd58102a35e1aed7339cdc806	87d3a371592153202e69cebbbcafdcf38501817e9d503b72fc45798aa0cd7312	doc/kcontrol/logotp3.gif
1998-06-21	7c166ba8e10d15458d67ef759ee15d9193370a0a	87d3a371592153202e69cebbbcafdcf38501817e9d503b72fc45798aa0cd7312	doc/kcontrol/samba/logotp3.gif
1998-06-21	41d7895be5aa505b73a334adf49ba8d80c3e6d61	87d3a371592153202e69cebbbcafdcf38501817e9d503b72fc45798aa0cd7312	doc/kcontrol/syssound/de/logotp3.gif
1998-06-21	41d7895be5aa505b73a334adf49ba8d80c3e6d61	87d3a371592153202e69cebbbcafdcf38501817e9d503b72fc45798aa0cd7312	doc/kcontrol/syssound/en/logotp3.gif
1998-06-21	41d7895be5aa505b73a334adf49ba8d80c3e6d61	87d3a371592153202e69cebbbcafdcf38501817e9d503b72fc45798aa0cd7312	doc/kcontrol/syssound/no/logotp3.gif
1997-09-03	8baf8be07c2baced1ce419dbc81198ff3053ff2d	26c379661eeb2c70d9281106b8d013a9e56e77e07574f4672d1d085e806a661c	doc/kdehelp/exec.xpm
1997-09-16	0d5a2363b4f7a463dd3838d717e1fdf6936adfa3	e685e30391c1bfeb6a9f0b9865a023a83728e11135846da0e7f84592949ae062	doc/kdehelp/kdeside.gif
1997-09-03	8baf8be07c2baced1ce419dbc81198ff3053ff2d	424543d76d758792204a97053066e6fb40c5d18374807cdfdca545f856b239ce	doc/kdehelp/kogo3.gif
1998-05-10	dd1f490ebf6545d945b912b2dcf985bbbabefe31	87d3a371592153202e69cebbbcafdcf38501817e9d503b72fc45798aa0cd7312	doc/kdehelp/kpanel/logotp3.gif
1997-09-03	8baf8be07c2baced1ce419dbc81198ff3053ff2d	472b98ac209ed5b9a9c9daab20d90de9ade983312963d8c76f44dffe040cb872	doc/kdehelp/kule.gif
1998-05-10	8858592182de0d8be28bc01425816cd8fbe463ff	87d3a371592153202e69cebbbcafdcf38501817e9d503b72fc45798aa0cd7312	doc/kdehelp/kwm/logotp3.gif
1998-07-01	eac322a1ee323ec4bee405dcd5ca56126eb8ee84	410afe9960f7a0a54c4594e9bdcdc87b35fd6575a646e77bee40594431c644ca	doc/kdehelp/logotp3.gif
1998-07-01	eac322a1ee323ec4bee405dcd5ca56126eb8ee84	767a6c40f7f8dc60c3acf261201e89c6c38bfbbd603b6621d4c7ee9542eb81b8	doc/kdehelp/nav_bar.gif
1998-05-18	a3ce5b1bda033ad6fcef0f1ce41cb5928d9716b5	87d3a371592153202e69cebbbcafdcf38501817e9d503b72fc45798aa0cd7312	doc/kdehelp/quickstart/logotp3.gif
1997-09-03	8baf8be07c2baced1ce419dbc81198ff3053ff2d	db4bca124aa53aa634aceb89bdc672d1b9936bbb8b2aa485e1ba01aacbb1e978	doc/kdehelp/single_pixel.gif
